compound.dt50.sediment,compound.dt50.soil,compound.dt50.surfaceWater,compound.dt50.system,compound.freundlich,compound.henry,compound.koc,compound.molarMass,compound.name,compound.plant_uptake,compound.reference_temperature,compound.vapor_pressure,compound.water_solubility,gap.application_dates.0,gap.application_dates.1,gap.arguments.apply_every_n_years,gap.arguments.interval,gap.arguments.modelCrop,gap.arguments.name,gap.arguments.number_of_applications,gap.arguments.rate,gap.arguments.time_in_year,gap.converted_rates.0,gap.converted_rates.1,gap.type,gap.yearly_application_on_soil,scenario,0.compound_pec,0.compound_name
6.0,53.51,6.0,6.0,0.95226,0.00228,31716.06,300.0,Compound -3734046166488741341,0.0,20.0,0.013,1761.8131,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -3734046166488741341
6.0,201.82,6.0,6.0,0.9205,12.4,2852.83,300.0,Compound -5180668485285253220,0.0,20.0,14.0,333.5578,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -5180668485285253220
6.0,6.63,6.0,6.0,0.99059,5.42,1768.49,300.0,Compound 1997135884900345456,0.0,20.0,45.0,2487.6282,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 1997135884900345456
6.0,45.29,6.0,6.0,0.96565,51.7,660.6,300.0,Compound -2563601717106440442,0.0,20.0,1.7,10.1261,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.127252816833461e-09,Compound -2563601717106440442
6.0,52.03,6.0,6.0,0.99405,3.08e-09,1.24,300.0,Compound -1837560595917449780,0.0,20.0,9.5e-05,9223962.8518,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.454001926569779,Compound -1837560595917449780
6.0,22.24,6.0,6.0,0.90012,8e-06,5055.45,300.0,Compound 1323242018623442214,0.0,20.0,0.0041,154284.3817,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 1323242018623442214
6.0,114.66,6.0,6.0,0.96723,8.13e-11,6687.14,300.0,Compound -8447604648937986120,0.0,20.0,2.5e-10,936.5118,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -8447604648937986120
6.0,51.41,6.0,6.0,0.92622,0.252,11.52,300.0,Compound -355620110855023250,0.0,20.0,81.0,97030.0544,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.7204955963576654,Compound -355620110855023250
6.0,3.69,6.0,6.0,0.91505,0.33,16205.77,300.0,Compound -6492692574524129143,0.0,20.0,2.3e-05,0.0212,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -6492692574524129143
6.0,38.98,6.0,6.0,0.94732,2.71e-05,279.03,300.0,Compound -5832281875665168354,0.0,20.0,0.0018,19906.7779,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.7350046282011724e-06,Compound -5832281875665168354
6.0,15.73,6.0,6.0,0.99084,3.29e-06,77.54,300.0,Compound -7026037631150966227,0.0,20.0,0.00034,31080.3796,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0007813129909140096,Compound -7026037631150966227
6.0,13.75,6.0,6.0,0.9681,0.0473,321.98,300.0,Compound 6834347670446835145,0.0,20.0,0.084,535.7169,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.0241662624302694e-12,Compound 6834347670446835145
6.0,60.14,6.0,6.0,0.92929,7.96,807.17,300.0,Compound 8928360492237632105,0.0,20.0,0.0036,0.135,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.1123559140104304e-19,Compound 8928360492237632105
6.0,158.94,6.0,6.0,0.92003,7.78e-05,96.63,300.0,Compound 7429747377627741795,0.0,20.0,4.2e-06,16.2805,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.0983393169721003,Compound 7429747377627741795
6.0,105.34,6.0,6.0,0.9788,1.69,67.27,300.0,Compound 7141883061956905207,0.0,20.0,5.4,964.6674,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.18379851386082663,Compound 7141883061956905207
6.0,3.37,6.0,6.0,0.95927,0.0207,4846.29,300.0,Compound 7074607140259661021,0.0,20.0,0.071,1024.4643,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 7074607140259661021
6.0,0.28,6.0,6.0,0.91669,6520.0,1992.36,300.0,Compound -5541755504158435020,0.0,20.0,49000.0,2253.5505,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -5541755504158435020
6.0,1.69,6.0,6.0,0.97982,0.409,81.13,300.0,Compound -6309446540531026719,0.0,20.0,0.3,218.9809,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.484947204784274e-17,Compound -6309446540531026719
6.0,80.05,6.0,6.0,0.9636,0.478,10.48,300.0,Compound 90852511147000580,0.0,20.0,1.4,898.0922,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.3791427604863093,Compound 90852511147000580
6.0,58.16,6.0,6.0,0.90248,1.55,69024.81,300.0,Compound -2121328630399576400,0.0,20.0,0.00066,0.1272,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -2121328630399576400
6.0,242.44,6.0,6.0,0.94654,1.08e-06,42.64,300.0,Compound 8358415099677387250,0.0,20.0,0.00013,37474.1977,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,18.063088107911042,Compound 8358415099677387250
6.0,107.5,6.0,6.0,0.93497,0.526,33.6,300.0,Compound 4931069788194825810,0.0,20.0,0.12,66.1996,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.8758499854335504,Compound 4931069788194825810
6.0,3.2,6.0,6.0,0.92946,0.0109,182.24,300.0,Compound 6748772984978451102,0.0,20.0,0.0037,102.0251,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 6748772984978451102
6.0,24.03,6.0,6.0,0.95216,0.00133,1862.6,300.0,Compound -8894939979484982818,0.0,20.0,5.1e-05,11.586,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -8894939979484982818
6.0,547.65,6.0,6.0,0.96204,3.84e-05,23.01,300.0,Compound 7237088511443683516,0.0,20.0,7.4e-05,579.146,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,48.33283485440393,Compound 7237088511443683516
6.0,23.05,6.0,6.0,0.93151,6.55e-06,3770.07,300.0,Compound -5635900206983140499,0.0,20.0,3.9e-06,176.8374,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -5635900206983140499
6.0,12.05,6.0,6.0,0.91246,0.0113,166.1,300.0,Compound -2711828582757780289,0.0,20.0,0.085,2244.3984,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.755987347492092e-21,Compound -2711828582757780289
6.0,3977.18,6.0,6.0,0.92198,424.0,138.76,300.0,Compound 5433395494734471866,0.0,20.0,0.1,0.0729,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.008049521945788129,Compound 5433395494734471866
6.0,18.93,6.0,6.0,0.97377,11.7,5036.49,300.0,Compound -8877930998338352370,0.0,20.0,0.26,6.7778,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -8877930998338352370
6.0,3.27,6.0,6.0,0.9489,4730.0,20.1,300.0,Compound 4617803271942325746,0.0,20.0,4.3,0.275,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.220633498897922e-05,Compound 4617803271942325746
6.0,11.86,6.0,6.0,0.90891,3.17,31069.03,300.0,Compound -4865314296004946080,0.0,20.0,6.0,567.6039,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -4865314296004946080
6.0,21.64,6.0,6.0,0.9279,4.01,542.38,300.0,Compound 3856442272291397172,0.0,20.0,0.071,5.3507,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 3856442272291397172
6.0,25.23,6.0,6.0,0.93447,11500.0,449.2,300.0,Compound 4247579148265377084,0.0,20.0,35000.0,908.9739,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,6.476703401166532e-05,Compound 4247579148265377084
6.0,182.52,6.0,6.0,0.90425,7420.0,3597.36,300.0,Compound 1424143899211247979,0.0,20.0,1.5,0.0588,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.9995387868791912e-05,Compound 1424143899211247979
6.0,2390.19,6.0,6.0,0.91511,3.54e-06,374.72,300.0,Compound 7341038146084560183,0.0,20.0,0.0001,8834.515,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,11.390327709667332,Compound 7341038146084560183
6.0,1.15,6.0,6.0,0.90547,642.0,884.02,300.0,Compound -1513395175073843442,0.0,20.0,100.0,47.3465,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -1513395175073843442
6.0,1137.85,6.0,6.0,0.99511,7270.0,346.35,300.0,Compound 5509747848981599755,0.0,20.0,200000.0,8085.8375,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.000541542164742563,Compound 5509747848981599755
6.0,46.46,6.0,6.0,0.90724,6.91e-05,17.66,300.0,Compound 4687093217511579826,0.0,20.0,0.0023,10072.8211,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.7701909803137852,Compound 4687093217511579826
6.0,317.92,6.0,6.0,0.9722,37.0,178.17,300.0,Compound 150821045124320979,0.0,20.0,16000.0,127375.1105,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.020809860973688338,Compound 150821045124320979
6.0,0.26,6.0,6.0,0.97684,5.92,2.19,300.0,Compound 2210010173739122059,0.0,20.0,0.0024,0.1203,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.3946952732735915e-13,Compound 2210010173739122059
6.0,6.9,6.0,6.0,0.98427,6.78e-12,2592.06,300.0,Compound -3112365068118207804,0.0,20.0,4.6e-11,2042.7386,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -3112365068118207804
6.0,9.25,6.0,6.0,0.92208,110.0,414.61,300.0,Compound -6865880993941953176,0.0,20.0,0.36,0.991,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -6865880993941953176
6.0,33.31,6.0,6.0,0.97116,2.16,108.63,300.0,Compound -300361474195343862,0.0,20.0,0.3,42.1441,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.00027543526506626655,Compound -300361474195343862
6.0,494.9,6.0,6.0,0.93649,0.0133,1418.64,300.0,Compound -499878804707695372,0.0,20.0,0.0039,87.411,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.982884719507266e-08,Compound -499878804707695372
6.0,34.41,6.0,6.0,0.99942,2.62,166.26,300.0,Compound 4561965669480680190,0.0,20.0,0.14,15.7579,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.00017685358839709925,Compound 4561965669480680190
6.0,336.25,6.0,6.0,0.91539,0.00133,77.23,300.0,Compound 8684552096046759799,0.0,20.0,0.00052,117.6842,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,12.997468117029257,Compound 8684552096046759799
6.0,764.63,6.0,6.0,0.96213,0.837,1331.16,300.0,Compound -6094878451717591238,0.0,20.0,0.00056,0.1996,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.056680020437369e-06,Compound -6094878451717591238
6.0,0.72,6.0,6.0,0.97073,125.0,568.71,300.0,Compound -4717402978607187759,0.0,20.0,0.2,0.4888,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -4717402978607187759
6.0,25.08,6.0,6.0,0.92647,0.0944,328.54,300.0,Compound 3464409759328529605,0.0,20.0,2.5,8029.7656,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.659625358985967e-15,Compound 3464409759328529605
6.0,78.43,6.0,6.0,0.90763,1430.0,1838.02,300.0,Compound -7239847020315896609,0.0,20.0,170.0,34.6659,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.2881556096047445e-07,Compound -7239847020315896609
6.0,4.44,6.0,6.0,0.95304,853.0,207.65,300.0,Compound 8094188114059172487,0.0,20.0,1.0,0.3647,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.88326537803282e-08,Compound 8094188114059172487
6.0,17.51,6.0,6.0,0.90186,1.19e-05,3.64,300.0,Compound -7753184060426980345,0.0,20.0,5.6e-05,1409.1909,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.2869855856821348,Compound -7753184060426980345
6.0,169.53,6.0,6.0,0.99637,0.0345,2165.92,300.0,Compound -2792069106123659585,0.0,20.0,1.7,15194.3173,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.470881196348726e-08,Compound -2792069106123659585
6.0,4.23,6.0,6.0,0.9931,1.11,1305.37,300.0,Compound -7725096922221692973,0.0,20.0,0.74,200.1029,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -7725096922221692973
6.0,531.63,6.0,6.0,0.93308,10.1,698.81,300.0,Compound -8801871476469455010,0.0,20.0,14.0,412.4325,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.199195723404093e-05,Compound -8801871476469455010
6.0,260.57,6.0,6.0,0.95924,10700.0,11948.75,300.0,Compound -7285345912440072223,0.0,20.0,2200.0,62.818,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.2671512302749044e-05,Compound -7285345912440072223
6.0,55.85,6.0,6.0,0.97153,6.88e-07,657.09,300.0,Compound 9052001948434573363,0.0,20.0,3.8e-08,16.6947,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.6059738233112847e-07,Compound 9052001948434573363
6.0,962.52,6.0,6.0,0.90266,0.000313,47.93,300.0,Compound -7192721598192969964,0.0,20.0,0.057,54302.576,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,41.3258210901799,Compound -7192721598192969964
6.0,4.12,6.0,6.0,0.92108,0.00176,799.4,300.0,Compound -5704563330662052698,0.0,20.0,0.0011,181.4178,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -5704563330662052698
6.0,14.62,6.0,6.0,0.97358,1.09e-06,458.46,300.0,Compound -7275745326784613353,0.0,20.0,5.2e-07,144.0613,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.0866786157739076e-13,Compound -7275745326784613353
6.0,4.84,6.0,6.0,0.94792,13.9,70.94,300.0,Compound -7491281191798825441,0.0,20.0,8.9,193.059,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.842997887777146e-13,Compound -7491281191798825441
6.0,45.16,6.0,6.0,0.96971,506000.0,6781.26,300.0,Compound -7320378089634378276,0.0,20.0,210000.0,124.6694,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,6.956972393568612e-06,Compound -7320378089634378276
6.0,0.69,6.0,6.0,0.98373,3570.0,3.47,300.0,Compound -2536413951733022288,0.0,20.0,71.0,5.9852,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,9.55781689222271e-07,Compound -2536413951733022288
6.0,3.63,6.0,6.0,0.94135,1070000.0,39.11,300.0,Compound -1401941482918999478,0.0,20.0,1.5,0.0004,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.5660784784678356e-06,Compound -1401941482918999478
6.0,1.13,6.0,6.0,0.94215,1.14e-08,265.68,300.0,Compound 829062950190787795,0.0,20.0,3.3e-06,86268.2523,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 829062950190787795
6.0,1.14,6.0,6.0,0.95398,371.0,4.92,300.0,Compound -3280680354345782192,0.0,20.0,780.0,628.8204,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.9033198805658816e-09,Compound -3280680354345782192
6.0,42.87,6.0,6.0,0.96519,214.0,150.12,300.0,Compound -1660302273012285902,0.0,20.0,0.18,0.2594,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.000258775550946018,Compound -1660302273012285902
6.0,6.24,6.0,6.0,0.92969,0.355,1743.33,300.0,Compound -3723293068184861013,0.0,20.0,0.48,406.1154,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -3723293068184861013
