combination.compound.dt50.sediment,combination.compound.dt50.soil,combination.compound.dt50.surfaceWater,combination.compound.dt50.system,combination.compound.freundlich,combination.compound.henry,combination.compound.koc,combination.compound.molarMass,combination.compound.name,combination.compound.plant_uptake,combination.compound.reference_temperature,combination.compound.vapor_pressure,combination.compound.water_solubility,combination.gap.arguments.apply_every_n_years,combination.gap.arguments.bbch,combination.gap.arguments.interval,combination.gap.arguments.modelCrop,combination.gap.arguments.name,combination.gap.arguments.number_of_applications,combination.gap.arguments.rate,combination.gap.arguments.season,combination.gap.type,combination.scenarios.0,0.compound_pec,0.compound_name
6.0,218.6,6.0,6.0,1.0,0.0221,16.0,300.0,Compound -5439765327299152776,0.0,20.0,0.0012,16.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,10.6746429293136,Compound -5439765327299152776
6.0,15.7,6.0,6.0,0.9,20.0,239.0,300.0,Compound 4256553906749736674,0.0,20.0,16.0,239.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 4256553906749736674
6.0,0.16,6.0,6.0,1.0,357000000.0,168.0,300.0,Compound -2104102934122608903,0.0,20.0,200000000.0,168.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,5.109039842780642e-11,Compound -2104102934122608903
6.0,224.0,6.0,6.0,1.0,461.0,1179677.21,300.0,Compound 5225296074839390079,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 5225296074839390079
6.0,157.2,6.0,6.0,0.92,460.0,1179677.21,300.0,Compound -2082879002894643438,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound -2082879002894643438
6.0,38.92,6.0,6.0,1.0,-81000.0,-83146.88,300.0,Compound 8546973830295737062,0.0,20.0,22000000.0,-83146.8779,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 8546973830295737062
6.0,14.5,6.0,6.0,0.85,2.81,77.0,300.0,Compound -7697368157804264741,0.0,20.0,0.72,77.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -7697368157804264741
6.0,248.11,6.0,6.0,1.0,589.0,189337.21,300.0,Compound -7386912901820320484,0.0,20.0,370000.0,189337.2074,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,3.958061099231805e-13,Compound -7386912901820320484
6.0,192.48,6.0,6.0,1.0,486.0,301955.21,300.0,Compound 9005304561008357902,0.0,20.0,490000.0,301955.2065,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,3.049786598695891e-17,Compound 9005304561008357902
6.0,7.5,6.0,6.0,0.98,68700000.0,39.9,300.0,Compound -8775219610860134078,0.0,20.0,9100000.0,39.9,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,4.2536434022422104e-08,Compound -8775219610860134078
6.0,199.0,6.0,6.0,0.859,0.0436,15597.25,300.0,Compound 8166356067070080207,0.0,20.0,2.3,15597.2463,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 8166356067070080207
6.0,106.82,6.0,6.0,1.0,21100.0,188857.73,300.0,Compound -5800870131251738829,0.0,20.0,13000000.0,188857.731,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,1.5762359496793813e-07,Compound -5800870131251738829
6.0,67.0,6.0,6.0,1.03,468.0,1179677.21,300.0,Compound -2324545886565395849,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -2324545886565395849
6.0,81.9,6.0,6.0,1.0,1040000000.0,19.5,300.0,Compound -2961308164642811466,0.0,20.0,68000000.0,19.5,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,4.1678274682306935e-09,Compound -2961308164642811466
6.0,37.1,6.0,6.0,1.0,37700.0,87129.0,300.0,Compound 4850351819196997130,0.0,20.0,11000000.0,87129.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,2.401660193271193e-07,Compound 4850351819196997130
6.0,17.3,6.0,6.0,0.929,460.0,1179677.21,300.0,Compound 7538871942397768163,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 7538871942397768163
6.0,328.0,6.0,6.0,0.82,19.3,15.8,300.0,Compound 1162462867401333709,0.0,20.0,1.0,15.8,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.12813730919696725,Compound 1162462867401333709
6.0,105.9,6.0,6.0,0.91,0.236,17.8,300.0,Compound 7665635118589592322,0.0,20.0,0.014,17.8,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,3.490031622108332,Compound 7665635118589592322
6.0,58.6,6.0,6.0,0.88,0.316,9611.0,300.0,Compound 1008789996250235940,0.0,20.0,10.0,9611.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound 1008789996250235940
6.0,133.0,6.0,6.0,0.87,0.964,2567.8,300.0,Compound -1876360390595108782,0.0,20.0,8.3,2567.8,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -1876360390595108782
6.0,20.8,6.0,6.0,0.88,-3.09e-07,-252422.52,300.0,Compound 7974055860952086110,0.0,20.0,0.00026,-252422.5195,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 7974055860952086110
6.0,40.0,6.0,6.0,0.966,9.49e-08,316.0,300.0,Compound -261215312083276842,0.0,20.0,1e-07,316.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0020693368013472093,Compound -261215312083276842
6.0,188.39,6.0,6.0,1.0,347.0,325935.92,300.0,Compound 1061130015781511081,0.0,20.0,380000.0,325935.9224,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,4.903129794982715e-18,Compound 1061130015781511081
6.0,1247.0,6.0,6.0,0.99,460.0,1179677.21,300.0,Compound 6759639857263301244,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound 6759639857263301244
6.0,17.1,6.0,6.0,1.0,32200000.0,278.0,300.0,Compound 8941345643692226766,0.0,20.0,30000000.0,278.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,4.7670502942447705e-08,Compound 8941345643692226766
6.0,11.5,6.0,6.0,0.913,291.0,14.0,300.0,Compound 3271270520852929226,0.0,20.0,14.0,14.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0010979527822895002,Compound 3271270520852929226
6.0,350.0,6.0,6.0,1.0,0.3,10.0,300.0,Compound -4426783377135631353,0.0,20.0,0.01,10.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,6.949638191718144,Compound -4426783377135631353
6.0,16.48,6.0,6.0,1.0,5.7e-05,842226.63,300.0,Compound 6057595204875262251,0.0,20.0,0.16,842226.629,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 6057595204875262251
6.0,87.05,6.0,6.0,1.11,500.0,1179677.21,300.0,Compound 7788129361041029160,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,2.1694034315870104e-11,Compound 7788129361041029160
6.0,193.2,6.0,6.0,0.903,457.0,1179677.21,300.0,Compound -8500876248442045066,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -8500876248442045066
6.0,417.0,6.0,6.0,1.01,4510000000.0,13.3,300.0,Compound -8968337670756850447,0.0,20.0,200000000.0,13.3,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.3987130684543473e-09,Compound -8968337670756850447
6.0,82.7,6.0,6.0,0.92,4.22e-10,185570.06,300.0,Compound -4690149949189707541,0.0,20.0,2.6e-07,185570.0638,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -4690149949189707541
6.0,131.0,6.0,6.0,0.795,31.8,1538.0,300.0,Compound 7110008997873302060,0.0,20.0,160.0,1538.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7110008997873302060
6.0,36.6,6.0,6.0,0.791,20.3,2035.5,300.0,Compound 5313195325160350865,0.0,20.0,140.0,2035.5,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 5313195325160350865
6.0,646.16,6.0,6.0,1.0,1080.0,141143.35,300.0,Compound 4548671050451006905,0.0,20.0,510000.0,141143.3471,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,3.599333627487583e-08,Compound 4548671050451006905
6.0,62.97,6.0,6.0,1.0,0.0493,189343.14,300.0,Compound 467890837324296944,0.0,20.0,31.0,189343.1439,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 467890837324296944
6.0,105.8,6.0,6.0,0.96,461.0,1179677.21,300.0,Compound 1906463912599023090,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 1906463912599023090
6.0,0.94,6.0,6.0,1.0,1.08,384477.08,300.0,Compound -8208669315646385822,0.0,20.0,1400.0,384477.0818,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -8208669315646385822
6.0,11.5,6.0,6.0,0.913,291.0,14.0,300.0,Compound 3271270520852929226,0.0,20.0,14.0,14.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.00016149627233756376,Compound 3271270520852929226
6.0,5.4,6.0,6.0,0.811,419.0,1179677.21,300.0,Compound 3677255855273510621,0.0,20.0,1600000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 3677255855273510621
6.0,140.0,6.0,6.0,0.82,21.8,14.0,300.0,Compound -2708328149891583153,0.0,20.0,1.0,14.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.13909117581594868,Compound -2708328149891583153
6.0,101.0,6.0,6.0,0.952,239000.0,8717.0,300.0,Compound 5777739529395196866,0.0,20.0,6900000.0,8717.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,3.254867928848111e-06,Compound 5777739529395196866
6.0,18.08,6.0,6.0,1.0,28100000.0,387.0,300.0,Compound 2317363738752118116,0.0,20.0,36000000.0,387.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,2.6806048227758528e-08,Compound 2317363738752118116
6.0,14.2,6.0,6.0,0.85,3.86e-09,170766.58,300.0,Compound 6393715753613507466,0.0,20.0,2.2e-06,170766.5843,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 6393715753613507466
6.0,89.06,6.0,6.0,1.0,9010000.0,100.0,300.0,Compound 746567402060096893,0.0,20.0,3000000.0,100.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,6.588790382580738e-07,Compound 746567402060096893
6.0,51.3,6.0,6.0,0.877,2.89e-06,466998.96,300.0,Compound -7435714522215370703,0.0,20.0,0.0045,466998.957,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -7435714522215370703
6.0,15.67,6.0,6.0,1.0,0.334,472641.48,300.0,Compound -4609065266019447399,0.0,20.0,530.0,472641.4784,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound -4609065266019447399
6.0,40.0,6.0,6.0,0.966,9.49e-08,316.0,300.0,Compound -261215312083276842,0.0,20.0,1e-07,316.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.00012235152529393797,Compound -261215312083276842
6.0,769.0,6.0,6.0,0.92,0.239,14851.0,300.0,Compound 4017217363048240340,0.0,20.0,12.0,14851.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 4017217363048240340
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -3990097836643672231
6.0,268.0,6.0,6.0,1.0,7.7e-06,513549.76,300.0,Compound -4046471885755755904,0.0,20.0,0.013,513549.7584,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound -4046471885755755904
6.0,51.9,6.0,6.0,0.912,459.0,1179677.21,300.0,Compound -180489029154992596,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -180489029154992596
6.0,4.4,6.0,6.0,0.83,0.0687,39.3,300.0,Compound 4137424088436887366,0.0,20.0,0.009,39.3,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound 4137424088436887366
6.0,11.5,6.0,6.0,0.913,291.0,14.0,300.0,Compound 3271270520852929226,0.0,20.0,14.0,14.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.00034750141460565065,Compound 3271270520852929226
6.0,105.9,6.0,6.0,0.91,0.236,17.8,300.0,Compound 7665635118589592322,0.0,20.0,0.014,17.8,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,4.953918362141492,Compound 7665635118589592322
6.0,8.1,6.0,6.0,0.74,417.0,1179677.21,300.0,Compound -7367355218148009747,0.0,20.0,1600000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -7367355218148009747
6.0,377.0,6.0,6.0,1.0,7810000000.0,2.6,300.0,Compound 8895031261351315544,0.0,20.0,68000000.0,2.6,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,8.047127288833071e-12,Compound 8895031261351315544
6.0,4.2,6.0,6.0,0.89,455.0,1179677.21,300.0,Compound -814967915682582033,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound -814967915682582033
6.0,42.0,6.0,6.0,1.0,1020000000.0,59.0,300.0,Compound -5547747055948425050,0.0,20.0,200000000.0,59.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,5.6904083553852773e-11,Compound -5547747055948425050
6.0,1247.0,6.0,6.0,0.99,460.0,1179677.21,300.0,Compound 6759639857263301244,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 6759639857263301244
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -3990097836643672231
6.0,377.0,6.0,6.0,1.0,7810000000.0,2.6,300.0,Compound 8895031261351315544,0.0,20.0,68000000.0,2.6,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,1.1079445594438368e-10,Compound 8895031261351315544
6.0,0.16,6.0,6.0,0.98,7.93e-06,189050.88,300.0,Compound 7867550789170203032,0.0,20.0,0.005,189050.8815,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 7867550789170203032
6.0,183.0,6.0,6.0,0.82,424.0,1179677.21,300.0,Compound -646096471907962574,0.0,20.0,1700000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -646096471907962574
6.0,144.0,6.0,6.0,0.9,1600.0,122.6,300.0,Compound -4017045138029139494,0.0,20.0,650.0,122.6,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.00021266549135388717,Compound -4017045138029139494
6.0,328.0,6.0,6.0,0.82,19.3,15.8,300.0,Compound 1162462867401333709,0.0,20.0,1.0,15.8,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.5300111669458403,Compound 1162462867401333709
6.0,42.0,6.0,6.0,1.0,1020000000.0,59.0,300.0,Compound -5547747055948425050,0.0,20.0,200000000.0,59.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,4.174239514965321e-09,Compound -5547747055948425050
6.0,51.3,6.0,6.0,0.877,2.89e-06,466998.96,300.0,Compound -7435714522215370703,0.0,20.0,0.0045,466998.957,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -7435714522215370703
6.0,18.1,6.0,6.0,0.87,177.0,14.0,300.0,Compound -6341397501487551554,0.0,20.0,8.3,14.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.002284767364419561,Compound -6341397501487551554
6.0,42.0,6.0,6.0,1.0,1020000000.0,59.0,300.0,Compound -5547747055948425050,0.0,20.0,200000000.0,59.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,5.341051378899985e-09,Compound -5547747055948425050
6.0,58.6,6.0,6.0,0.88,0.316,9611.0,300.0,Compound 1008789996250235940,0.0,20.0,10.0,9611.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 1008789996250235940
6.0,17.3,6.0,6.0,0.929,460.0,1179677.21,300.0,Compound 7538871942397768163,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 7538871942397768163
6.0,8.1,6.0,6.0,0.74,417.0,1179677.21,300.0,Compound -7367355218148009747,0.0,20.0,1600000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound -7367355218148009747
6.0,101.0,6.0,6.0,0.952,239000.0,8717.0,300.0,Compound 5777739529395196866,0.0,20.0,6900000.0,8717.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,6.352783390481466e-07,Compound 5777739529395196866
6.0,5.56,6.0,6.0,1.0,-176000.0,-180480.37,300.0,Compound -7123183840411659174,0.0,20.0,110000000.0,-180480.3718,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound -7123183840411659174
6.0,35.5,6.0,6.0,0.86,445.0,1179677.21,300.0,Compound -7356335392594294306,0.0,20.0,1700000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound -7356335392594294306
6.0,12.4,6.0,6.0,0.89,2.39e-07,189245.6,300.0,Compound -1361816865490953933,0.0,20.0,0.00015,189245.601,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -1361816865490953933
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound -3990097836643672231
6.0,0.33,6.0,6.0,1.0,5130000.0,16.2,300.0,Compound -1404947985354707753,0.0,20.0,280000.0,16.2,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,6.0300320570350854e-09,Compound -1404947985354707753
6.0,101.0,6.0,6.0,0.952,239000.0,8717.0,300.0,Compound 5777739529395196866,0.0,20.0,6900000.0,8717.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,2.308176576985986e-06,Compound 5777739529395196866
6.0,20.9,6.0,6.0,0.89,1.22e-06,393.0,300.0,Compound -2944030839406671291,0.0,20.0,1.6e-06,393.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,1.793150805843321e-19,Compound -2944030839406671291
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound -3990097836643672231
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -3990097836643672231
6.0,18.4,6.0,6.0,0.84,61.5,58.4,300.0,Compound -5976642011511871476,0.0,20.0,12.0,58.4,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,2.7016460283902142e-20,Compound -5976642011511871476
6.0,8.42,6.0,6.0,0.7,1.59e-09,188969.81,300.0,Compound -3647340398406843507,0.0,20.0,1e-06,188969.8106,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -3647340398406843507
6.0,43.31,6.0,6.0,1.0,0.0739,527656.06,300.0,Compound 386191239326711886,0.0,20.0,130.0,527656.0619,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 386191239326711886
6.0,20.9,6.0,6.0,0.89,1.22e-06,393.0,300.0,Compound -2944030839406671291,0.0,20.0,1.6e-06,393.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -2944030839406671291
6.0,8.05,6.0,6.0,0.79,36100.0,3.68,300.0,Compound -2585308200545914459,0.0,20.0,440.0,3.68,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,1.5443360469871435e-05,Compound -2585308200545914459
6.0,38.92,6.0,6.0,1.0,-81000.0,-83146.88,300.0,Compound 8546973830295737062,0.0,20.0,22000000.0,-83146.8779,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 8546973830295737062
6.0,11.7,6.0,6.0,1.0,1.83e-09,70636.0,300.0,Compound -2575439933302971414,0.0,20.0,4.3e-07,70636.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound -2575439933302971414
6.0,417.0,6.0,6.0,1.01,4510000000.0,13.3,300.0,Compound -8968337670756850447,0.0,20.0,200000000.0,13.3,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,1.3950151336516186e-11,Compound -8968337670756850447
6.0,144.0,6.0,6.0,0.9,1600.0,122.6,300.0,Compound -4017045138029139494,0.0,20.0,650.0,122.6,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0007241713618260696,Compound -4017045138029139494
6.0,319.89,6.0,6.0,1.0,0.00104,836.0,300.0,Compound -1629608810625087680,0.0,20.0,0.0029,836.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.5347772831168418,Compound -1629608810625087680
6.0,218.6,6.0,6.0,1.0,0.0221,16.0,300.0,Compound -5439765327299152776,0.0,20.0,0.0012,16.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,12.837321809109078,Compound -5439765327299152776
6.0,67.0,6.0,6.0,1.03,468.0,1179677.21,300.0,Compound -2324545886565395849,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -2324545886565395849
6.0,268.0,6.0,6.0,1.0,7.7e-06,513549.76,300.0,Compound -4046471885755755904,0.0,20.0,0.013,513549.7584,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4046471885755755904
6.0,5.56,6.0,6.0,1.0,-176000.0,-180480.37,300.0,Compound -7123183840411659174,0.0,20.0,110000000.0,-180480.3718,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound -7123183840411659174
6.0,2.24,6.0,6.0,0.888,6.65e-07,189341.42,300.0,Compound 3736413823064186007,0.0,20.0,0.00042,189341.4179,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 3736413823064186007
6.0,2.5,6.0,6.0,1.0,50.5,701163.59,300.0,Compound -8345909158479989543,0.0,20.0,120000.0,701163.5944,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -8345909158479989543
6.0,20.77,6.0,6.0,1.0,444.0,290670.16,300.0,Compound -5406639983438257040,0.0,20.0,430000.0,290670.1638,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -5406639983438257040
6.0,38.92,6.0,6.0,1.0,-81000.0,-83146.88,300.0,Compound 8546973830295737062,0.0,20.0,22000000.0,-83146.8779,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 8546973830295737062
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound -3990097836643672231
6.0,131.0,6.0,6.0,0.795,31.8,1538.0,300.0,Compound 7110008997873302060,0.0,20.0,160.0,1538.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 7110008997873302060
6.0,268.0,6.0,6.0,1.0,7.7e-06,513549.76,300.0,Compound -4046471885755755904,0.0,20.0,0.013,513549.7584,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound -4046471885755755904
6.0,106.82,6.0,6.0,1.0,21100.0,188857.73,300.0,Compound -5800870131251738829,0.0,20.0,13000000.0,188857.731,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,2.227441687575504e-07,Compound -5800870131251738829
6.0,53.4,6.0,6.0,0.78,0.012,72.0,300.0,Compound -6980680846270922650,0.0,20.0,0.0029,72.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.004554475259388666,Compound -6980680846270922650
6.0,0.5,6.0,6.0,0.971,3.17e-06,189340.72,300.0,Compound -2148155041507249962,0.0,20.0,0.002,189340.7192,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -2148155041507249962
6.0,9.0,6.0,6.0,0.9,457.0,1179677.21,300.0,Compound 7939733357948753144,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7939733357948753144
6.0,220.0,6.0,6.0,0.9,8.27e-08,188596.21,300.0,Compound 3362733396281326754,0.0,20.0,5.2e-05,188596.212,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound 3362733396281326754
6.0,15.7,6.0,6.0,1.0,0.0922,464177.7,300.0,Compound -2488189102255142990,0.0,20.0,140.0,464177.6963,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound -2488189102255142990
6.0,179.33,6.0,6.0,1.0,499.0,293491.42,300.0,Compound -5896908141943005142,0.0,20.0,490000.0,293491.4244,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.3957378039122516e-17,Compound -5896908141943005142
6.0,4.2,6.0,6.0,0.935,461.0,1179677.21,300.0,Compound 4217104451743034640,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 4217104451743034640
6.0,42.0,6.0,6.0,1.0,1020000000.0,59.0,300.0,Compound -5547747055948425050,0.0,20.0,200000000.0,59.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,3.4445266137942303e-10,Compound -5547747055948425050
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound -3990097836643672231
6.0,4.2,6.0,6.0,0.89,455.0,1179677.21,300.0,Compound -814967915682582033,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -814967915682582033
6.0,193.2,6.0,6.0,0.903,457.0,1179677.21,300.0,Compound -8500876248442045066,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound -8500876248442045066
6.0,62.97,6.0,6.0,1.0,0.0493,189343.14,300.0,Compound 467890837324296944,0.0,20.0,31.0,189343.1439,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound 467890837324296944
