combination.compound.dt50.sediment,combination.compound.dt50.soil,combination.compound.dt50.surfaceWater,combination.compound.dt50.system,combination.compound.freundlich,combination.compound.henry,combination.compound.koc,combination.compound.molarMass,combination.compound.name,combination.compound.plant_uptake,combination.compound.reference_temperature,combination.compound.vapor_pressure,combination.compound.water_solubility,combination.gap.arguments.apply_every_n_years,combination.gap.arguments.bbch,combination.gap.arguments.interval,combination.gap.arguments.modelCrop,combination.gap.arguments.name,combination.gap.arguments.number_of_applications,combination.gap.arguments.rate,combination.gap.arguments.season,combination.gap.type,combination.scenarios.0,0.compound_pec,0.compound_name
6.0,45.23,6.0,6.0,0.92058,0.00046,500.0,300.0,Compound 3195551981900868001,0.0,20.0,0.00017,110.7581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,2.792764633603801e-14,Compound 3195551981900868001
6.0,45.23,6.0,6.0,0.92058,0.00046,550.0,300.0,Compound 3195551981900868001,0.0,20.0,0.00017,110.7581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,9.666906449309358e-16,Compound 3195551981900868001
6.0,45.23,6.0,6.0,0.92058,0.00046,600.0,300.0,Compound 3195551981900868001,0.0,20.0,0.00017,110.7581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,3.6681308105104346e-17,Compound 3195551981900868001
6.0,45.23,6.0,6.0,0.92058,0.00046,650.0,300.0,Compound 3195551981900868001,0.0,20.0,0.00017,110.7581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.538878557752609e-18,Compound 3195551981900868001
6.0,45.23,6.0,6.0,0.92058,0.00046,700.0,300.0,Compound 3195551981900868001,0.0,20.0,0.00017,110.7581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,7.20012143236846e-20,Compound 3195551981900868001
6.0,45.23,6.0,6.0,0.92058,0.00046,750.0,300.0,Compound 3195551981900868001,0.0,20.0,0.00017,110.7581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,3.6463133640553e-22,Compound 3195551981900868001
6.0,45.23,6.0,6.0,0.92058,0.00046,800.0,300.0,Compound 3195551981900868001,0.0,20.0,0.00017,110.7581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 3195551981900868001
6.0,45.23,6.0,6.0,0.92058,0.00046,850.0,300.0,Compound 3195551981900868001,0.0,20.0,0.00017,110.7581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 3195551981900868001
6.0,45.23,6.0,6.0,0.92058,0.00046,900.0,300.0,Compound 3195551981900868001,0.0,20.0,0.00017,110.7581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 3195551981900868001
6.0,45.23,6.0,6.0,0.92058,0.00046,950.0,300.0,Compound 3195551981900868001,0.0,20.0,0.00017,110.7581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 3195551981900868001
